N-QWNZH,-0.9009381318652095,201404300815
N-LETTK,-1.263020203328888,201404300815
N-8HOVD,-1.7482555933371529,201404300815
N-2GWON,-1.3717426141897777,201404300815
N-SCK04,-1.0614616613219752,201404300815
N-6PFYW,-0.03128790080169101,201404300815
N-TZD20,-0.8203954222043047,201404300815
N-UFCUA,0.2536580467640717,201404300815
N-WRYAZ,-1.6295444386583953,201404300815
N-3IK0Y,-1.3955691722242054,201404300815
N-JQ338,1.170798865371803,201404300815
N-Y47X6,-0.5128660555156468,201404300815
N-GRDHN,-0.35127349118192885,201404300815
N-2Z2WK,-2.651040225057969,201404300815
null,-1.7855808729358749,201404300815
N-L04BJ,-1.1691622922460019,201404300815
N-Y47X6,0.4992334078184451,201404302038
N-3IK0Y,-0.364986579794384,201404302038
N-L04BJ,0.4807279150365634,201404302038
N-UFCUA,-0.9581210001830418,201404302038
N-LETTK,-1.2267305628113396,201404302038
N-6PFYW,0.27966151181817683,201404302038
null,-0.054911473819193375,201404302038
N-2GWON,-0.2990200953305794,201404302038
N-SCK04,-0.4104289929630299,201404302038
N-8HOVD,-1.251700723338117,201404302038
N-QWNZH,-0.3845826046258991,201404302038
N-2Z2WK,1.4988495408506295,201404302038
N-TZD20,-1.662588752034655,201404302038
N-GRDHN,-0.7083495464744383,201404302038
N-JQ338,0.7507903057337726,201404302038
N-WRYAZ,-0.7646496162129071,201404302038
N-Y47X6,0.6183271095194468,201404302039
N-3IK0Y,0.1735670699659429,201404302039
N-L04BJ,1.0068041639799943,201404302039
N-UFCUA,0.7579868005128358,201404302039
N-SCK04,0.8257554609675503,201404302039
N-2GWON,1.1258276977953305,201404302039
N-8HOVD,1.0102501457618438,201404302039
N-QWNZH,0.4624624669327898,201404302039
N-LETTK,0.6958482935426303,201404302039
N-2Z2WK,-0.11186835520573266,201404302039
N-GRDHN,-0.978209163879077,201404302039
N-TZD20,-1.1072550979282387,201404302039
N-6PFYW,-0.9254846354075408,201404302039
null,0.8148984152287704,201404302039
N-WRYAZ,2.747297641807836,201404302039
N-JQ338,0.4877657909719747,201404302039
N-H563T,-1.8826807484061419,201405010955
N-QWNZH,0.5101837965417106,201405010955
N-2Z2WK,0.42431131236088193,201405010955
N-6PFYW,1.125819358305882,201405010955
N-SCK04,0.14453816185729448,201405010955
N-TZD20,0.15102492367418194,201405010955
N-3IK0Y,-0.10392512183454328,201405010955
N-L04BJ,0.6367626556148978,201405010955
N-2GWON,-0.918689011231108,201405010955
N-WRYAZ,-0.23151854824782667,201405010955
N-JQ338,1.4782940535151607,201405010955
N-8HOVD,1.3911796205573197,201405010955
N-GRDHN,1.08972995433278,201405010955
N-Y47X6,-0.788659413882749,201405010955
N-UFCUA,-2.0586200633848595,201405010955
N-LETTK,-0.289763802224566,201405010955
N-H563T,0.39535371955999304,201405010956
N-QWNZH,-0.6076317968890542,201405010956
N-2Z2WK,-1.2193762779175816,201405010956
N-SCK04,-0.2288874221052279,201405010956
N-2GWON,-1.4965032552749569,201405010956
N-WRYAZ,0.6273057184861076,201405010956
N-L04BJ,-0.10043122204588531,201405010956
N-8HOVD,-1.090254490486898,201405010956
N-TZD20,0.7527922144822019,201405010956
N-Y47X6,-0.14182422889367638,201405010956
N-JQ338,0.7804195228556464,201405010956
N-UFCUA,0.008226224649499594,201405010956
N-LETTK,-0.4831925574385871,201405010956
N-3IK0Y,-0.9217809433369976,201405010956
N-6PFYW,-1.1511753543112666,201405010956
N-GRDHN,-1.5769018943438364,201405010956
